ItemID,Sentiment,SentimentSource,SentimentText
91386,1,Sentiment140,@choochoobear Your strip today made me giggle-sigh like the dorky little girl I really am. 
91523,1,Sentiment140,@coffeequeen Trust me. I know how one person can make an impact. Mine left yesterday and I'm at peace. 
92173,0,Sentiment140,@chriscowdery ooh lucky! I just missed another group meeting.  crap!
93619,0,Sentiment140,@cookingupastory: http://bit.ly/3lUnn1 Call of the Honeybees. Unable to watch as Hulu only available to US! 
93701,1,Sentiment140,@christonowens good morning woman!  you upload that song yet??
94287,1,Sentiment140,@Cory_Mac_TF - kick his rear end Cory!    Please
94918,1,Sentiment140,@chunkofplastic or 'Blind Loves' on 12th friday. Look them up on the website and get back to me 
95141,0,Sentiment140,@CraftJunkie I have nothing I absolutely HAVE to do..just stuff I need to do...but it's keepign me from going back to bed. 
96080,1,Sentiment140,@Clara_miss YAY let me know if you do 
96345,0,Sentiment140,"@crit oh, that is a very sad situation indeed  nothing beats fresh beer."
96854,0,Sentiment140,"@crystalchappell Have a wonderful weekend at home! Good day today (it's Friday!), but no Otalia today (*tear*)  Lots of love to you!"
97064,1,Sentiment140,@cshimmy77 Finish training for that 10K yet? 
97155,1,Sentiment140,@cmozilo Act II set is pretty breath-taking -Love the reaction it's been getting- Rodolfo's doing a fab job- agreed-Thx for the feedback 
97162,1,Sentiment140,@cmssuits okay Mo and I can't wait we've been talking about it for 2 weeks 
97355,0,Sentiment140,@CoCoMaiPhillips I don't think it's worth it. I felt like I'd been bumped even when I watched it online 
98176,1,Sentiment140,"@conniegella Can we switch? I like the sun and hate the winter - for me spring and summer, maybe a bit of autumn is enough. "
98406,1,Sentiment140,@coolroofing Not yet; he's still busy with blogging and Facebook.  But I'll convince him eventually! 
98970,1,Sentiment140,@cparente That's awesome your team is out there today!  Good luck to you all! 
99062,1,Sentiment140,@CraftyMamaof4 Thank you!  Thankful that me and the baby are ok   How have you been?
99659,1,Sentiment140,"@Crubalo Good morning. It the sun comes out I have to garden. If not, I get to vegetate  How about you/"
99798,1,Sentiment140,@Crystal0386 ya well you guys have to .. I dont show us how to stay true and festive to mariah and the lamb fans 
99945,1,Sentiment140,@csiriano http://twitpic.com/6dho8 - she's gorgeous  and so are you. haha 
99949,1,Sentiment140,@cskiper well I did TRY some Carolyn ..... although I would be lying if I said I finished it 
100141,0,Sentiment140,@beccaecca Awww... I'm sorry to hear that  Did the workout help?
100199,1,Sentiment140,"@Curlyminx Wales is cheaper than most places in the UK. I do hope you make the move, it's beautiful! All the best! "
100225,0,Sentiment140,@Bechyy Miss you online.. too weird not seeing you online  ..!!  hehehe!
100363,1,Sentiment140,"@cultureworker Good catch, thanks. "
100422,1,Sentiment140,"@cutalin  hey, thanks "
100736,1,Sentiment140,"@cybercool10 Haha, sure thanks!. "
101165,1,Sentiment140,@CynnieMe I believe Mr Ibbotson is available for hire... 
101205,0,Sentiment140,@BeeJay456 I'm not sure what stage Taylor will be on yet! 
101691,1,Sentiment140,@DaddyP @70steen I love Mondays....(sorry!)  G'night again!  
102295,1,Sentiment140,@dagolion Yeah... I've thought many times that we were probably married in a past life... NAH...I like you way more than that!!!  
103547,1,Sentiment140,@Benjaminglass  I went to a guest house knocked on the door and said &quot;i want to stop here&quot; he told me &quot;stop there then&quot; and shut the door!
103737,0,Sentiment140,@Danigurl812 the plans are that we all hop o a plane and go to vegas NOW! after i just saw that special u posteddd 
103944,0,Sentiment140,@bens44 i cant sleep either  i've been up for ages x x x x
104215,0,Sentiment140,@bethanyjc  what a pity!! I wanted so badly! You know... maybe I'm going to Canada next year 
104485,0,Sentiment140,"@bfl_chris dang, it's overcast yet again in LA "
104606,0,Sentiment140,@biancapastrana I hope you're right! I never had any until like the last 6 months and now it's everywhere  I feel your pain! &amp; go orange!!
104758,1,Sentiment140,@bigdawg10 with butter cream and orange icying 
105285,0,Sentiment140,@danellej02  where's the article I wanna read. I don't see it
106377,0,Sentiment140,@BJoie Oh missed ya now... bye 
106781,1,Sentiment140,@dannygokey can't see the photo on my end. Sad I can't see the new spectacles!  You are crazy obsessed ;P
106967,0,Sentiment140,@blacksta2 I haven't had enough time to play with it 
107399,0,Sentiment140,"@blathering thanks! if i were a fiend, i'd be back in shape "
107546,1,Sentiment140,@dannymcfly you and @tommcfly on twitter? this restaurant must be really boring! ahahahhaha 
108076,0,Sentiment140,@DarnellWright I wished the same.  I'm still sad.  I saved the finale on my DVR.  I can't let it go.  
108443,1,Sentiment140,@davdin @uszabo are you guys calling me a worm?  i'll be around all day so any time is good..
108555,1,Sentiment140,"@bluemaiya jeeeeeeez this is making my tearducts hemmorhage! screaming out loud from the cuteness, ayeee yayee yaeeeeee "
108928,0,Sentiment140,@BNJMN32 i know it is.  poor chippy!
108950,0,Sentiment140,@Dare2Diva every now and then I still ask God about it...so far nothing  guess I don't need it.
109289,1,Sentiment140,@bobbythomas1 so you're having a musical day 
109705,1,Sentiment140,"@DatNiccaScooter LOL yeah I know it, but I've learned to love it, I used to work at my aunts hair salon, and that didn't work out so well "
109793,1,Sentiment140,@bonesinoz spoilers once we start getting em. 
109925,1,Sentiment140,@booksandskins  obviously being a female I don't know. 
110163,1,Sentiment140,@Boujarfaoui I too am thrilled to be one of the 181 FP followers  I know its a bit selfish
111341,1,Sentiment140,@brandonacox No worries and thanks for the links! 
111498,1,Sentiment140,@david_henrie http://twitpic.com/6fumn - awwwww.... SO precious! the cutest little thing! 
111706,0,Sentiment140,@BrandyWandLover Dw hun I missed him too   didn't even know he came on  oh well our turn nxt time xx
111765,1,Sentiment140,@DavidArchie have you gotten to do any shopping over there? buy anything cool? 
112047,0,Sentiment140,@DavidArchie you're leaving too soon?? and after the show you'll go to the airport to go back?? wow! too soon man! too soon!! 
112078,1,Sentiment140,@davidleibrandt how was ur nap? 
112593,1,Sentiment140,@BreakThruGuy Sounds great Paul .... breathe easy and well today ... 
113078,0,Sentiment140,@BrentCorrigan00 OMFG that is so sad! RIP Dukie 
113203,1,Sentiment140,@brett_tidwell and @sjbelle and i are going to see RENT ( @rentthebwaytour ) in St Louis ( @foxtheatrestl )  woah. thats a lot of @s. 
113291,0,Sentiment140,@bria13 omg. im like so lonely  hows ur summer going so far?
113614,0,Sentiment140,@daysdifference why do you have to do it while im at work?  i missed it
113766,1,Sentiment140,@dazzleme18 haha yeah there are some funny ones 
114364,0,Sentiment140,@ddlovato do u like my profile picture? i think it's adorable &lt;3 i want that people mag! but i live in argentina  send one to me! haha
114367,0,Sentiment140,@ddlovato Do you read our responses to your tweets? Or is it a waste of time? 
114528,1,Sentiment140,@DDLovato Hi I Just Wanted To Say I'm A Big Fan Of Yours. I Think Your An Amazing Artist And Your So Pretty! God Bless You Love 
114865,1,Sentiment140,@ddlovato Haha love youu demi! just saw you on MTV. don't forget. love that song!  wish i could see you on tour with david archuleta.
115135,1,Sentiment140,@ddlovato I love food dares! I've discovered some of my favorite stuff that way! 
115159,0,Sentiment140,@BrittanyASnow omgsh i know  i'm dealing with that rite now. its no fun!
115527,1,Sentiment140,@BrookeATL you're welcome 
115628,0,Sentiment140,"@Broooooke_ NOOOOOO!  im using my brothers, he let me use his. my mum said tomorrow since im staying home lol "
115914,0,Sentiment140,@ddlovato please follow me ! 
116090,0,Sentiment140,@brunamedeiros heeeeey baby ? where are you? 
116109,0,Sentiment140,@BrunoLeandrooo Oh dear. That is really bad 
116507,0,Sentiment140,@bsbfreak2007 I'm so not feeling good at the moment...  My mother doesn't want me to go in London on November to see BSB!
116982,0,Sentiment140,@bubblewrap_x Heyy Bitch there was somthing called skool u missed 2day and left me alone  but i saw BiBi's GF tish i think it is Lol idk
116999,1,Sentiment140,@Bubzy_Alana &quot;Hey. This is shaun from short stack  you are one of the lucky fans.!&quot;
117059,1,Sentiment140,"@deathgibbon Let's play! My Steam ID is FullyClothedMike, but my current screen name is Spider-Man Wallhumper. "
117267,1,Sentiment140,"@dear_gravity @EP31 @mhcranberry I do like the arguement for Timmy, though! Dude is a trufax BOWHUNTER. Which scares me. "
118092,0,Sentiment140,"@deedriano Yeah, it did kind of freak me out. I'm just bummed I have to buy a new tire now. Hoped to make it all season without it.  "
118976,1,Sentiment140,@BuySellDomains Thanks  and TGIF !
119445,1,Sentiment140,@caitt2104 I love you too 
119672,0,Sentiment140,@CallMeNicole it's not like that nikki. 
119816,1,Sentiment140,@cameronmstewart I sure hope so!  (I work for Harmonix.)    Have you seen the intro cinematic yet? Pure awesome:  http://bit.ly/j6xtT
119852,1,Sentiment140,@camillagodzilla pschh no you dont. you have bdii and i! 
119932,1,Sentiment140,@camron25 @lamryan be like @tiobry and go too sleep children! 
120548,0,Sentiment140,@CarlosAcosta I don't know how you guys do a whole summer of this heat!! I'm such a wimp!!! 
120625,1,Sentiment140,"@carman63 Wow, 30mi/day is awesome. I can ride 30mi, but I CAN'T ride every day, if that makes sense. "
120675,0,Sentiment140,@carnalis tooth needs sorting out before jaunts at home or abroad this summer   you will need Gigi when I describe menu. Will wear hat 
120760,0,Sentiment140,@CarolinaGyrl00 That happened with teamarchie's videos too.. we were not too happy about that too 
120885,1,Sentiment140,@CarriBugbee  What if smaller names could grab the same type of deals? It is coming 
120924,1,Sentiment140,"@carriskay mmmm alright hmm who's house, i say yours   so i can say hi to abby "
120958,1,Sentiment140,@DemetriusPenney thanks loves  It was good while it lasted 
120985,1,Sentiment140,@demi_lovato_rox hey... what's up? man im glad my sick marathon is all gone! haha 
121613,0,Sentiment140,"@depodol One of James IT guys told him that it has a virus, if you are unlucky to get it, it can wipeout some accounts "
121952,1,Sentiment140,@derx_twit I swear to god my next car is going to be black or silver or some shit specifically because I get this a lot.  Also: yes.
121955,1,Sentiment140,@desaug25 You jia you too 
122005,1,Sentiment140,@desertrat0073 Thanx for the  #followfriday ! 
122160,1,Sentiment140,@cassieventura Chrisette Michele 
122337,0,Sentiment140,@castletonashley nawwwws  don't feel sick
122850,1,Sentiment140,@devilshadow that is da plan Baron Minassians!!! 
123276,0,Sentiment140,@dhskee Yuck. That's the worst. Stay hydrated. Drink H20. Feel better.  
124457,0,Sentiment140,@Digital_Girl Crazy  so what u up 2 this evening?
124844,1,Sentiment140,@Dirtdawg50k Just emailed you the instructions.  
125372,0,Sentiment140,"@chakaxd I'm sorry I disappeared on you, I took residence in the bathroom  I'll ttyl some other time hopefully &lt;3"
125648,0,Sentiment140,@Chanky04 suuuuuuuuuuuuuuuuuuuuuuuuuuuuure 
126019,1,Sentiment140,@DJDYNAMITE @zeeta  I LOVE YOU GUYS! Glad u guys kno value me as much as i value u...awe kissy poo 
126652,1,Sentiment140,@djksly u should see my ramyun.  i throw in some sliced hot dogs in there with the kimchi and egg 
126665,1,Sentiment140,@DJLoopsFruit will send you those when I am back 
127227,1,Sentiment140,@dj_big_kid heh ... When @ikepod said pool I thot pool table  I'm sure the boys will flock back
127589,1,Sentiment140,"@dlayphoto Thx for the #twittertees nomination. doubt it will win, but if so I'll split the $ "
127932,0,Sentiment140,@DjJonnyMatrix see  meanie! &amp; I was thinking about getting u something lol
128692,0,Sentiment140,"@DJSTUPAC I've been hard on u today papi, lo sieto  ill be nice"
128716,1,Sentiment140,@djtracyyoung got me on the floor with Defying Gravity 
129012,1,Sentiment140,@DominicScott it might float away. watch out! 
129207,0,Sentiment140,@chessielyle are you at work? is it busy? 
129282,0,Sentiment140,"@cheydee awwww poor lil fishie, condolences "
129974,1,Sentiment140,@chrisbosh Magic win by 15. That's my prediction.   #BeatLA
130104,1,Sentiment140,@ChrisDuhamel I can give you some cold weather if you give me some of that sunshine!!! Very cold here!!!! 
130389,1,Sentiment140,@Chrissyisms Have fun 
130690,0,Sentiment140,@chrybaby_cozie *huggggs* ur like my big teddy bear ! it was jokessss its all lovee LOL im sorry 
130795,0,Sentiment140,"@ChuckJr  So, is the plan to wrap her in ice packs so that the fever will break and she can get to Bball camp tomorrow? ;)"
130927,0,Sentiment140,@dmFinley Hey you!! I have been trying to reach you for a couple months now but umm certain ppl will not tell you im looking for you 
131114,1,Sentiment140,@ciasco #momoams the next 20 years ... be careful what you wish for 
132382,0,Sentiment140,@DonniesGirl69 I can't even get it back up.... I'm a blue question mark! 
132708,0,Sentiment140,@donniewahlberg hope you guys can say something about the Aussie tour. The girls there are so disappointed. Out of your control we know. 
132760,1,Sentiment140,"@ClaudineJoseph I used the violator email that I had ... So, u got mail "
132824,0,Sentiment140,@DonnieWahlberg I send many twugs your way... I am in need of some hugs or twugs today... been a very bad day 
133581,0,Sentiment140,"@DoraJarr @Karen230683 still glorious on the south coast, struggling to concentrate on my books "
133616,0,Sentiment140,"@cloudberryman Mac, sorry. Sad state of affairs here, I'm afraid.  (Dear world: please write a MacFUSE plugin, kthxbye)"
